"pronoun"	"verb"	"context"	"filename"
"285"	"I"	"confessed"	" We do, I confessed, adding that some of us also let slip an occasional ``neat'' and antiquated ``far out,'' but these are used primarily by members of the macrame generation. </P> "	"nyt_eng_199407.gz"
"2034"	"she"	"confessed"	" At first, she confessed, ``I was looking for the Main Street of my memory: The High Street of Chesterton, Md., a broad, tree-lined street with a drugstore, a five-and-ten, an inn and a place to hang out.'' But what she found were towns that had struggled to adapt and towns that had been revived without being turned into fake movie sets. </P> "	"nyt_eng_199408.gz"
"2039"	"she"	"confessed"	" At first, she confessed, ``I was looking for the Main Street of my memory: The High Street of Chesterton, Md., a broad, tree-lined street with a drugstore, a five-and-ten, an inn and a place to hang out.'' But what she found were towns that had struggled to adapt and towns that had been revived without being turned into fake movie sets. </P> "	"nyt_eng_199408.gz"
"14530"	"he"	"confessed"	" Lincoln felt the frustrations of repeated political defeats. At the age of 49, he confessed, ``With me the race of political ambition has been ... a flat failure.'' One newspaper called him ``the most unfortunate politician who has ever attempted to rise in Illinois.'' </P> "	"nyt_eng_199502.gz"
"14616"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
"14617"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
"14618"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
"14710"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
"14711"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
"14712"	"he"	"confessed"	" His children are nearly grown up, and Marilyn Quayle is a formidable, extremely ambitious political wife. But, he confessed, his family's reaction to his decision to withdraw, ``ranged from relief to ecstasy.'' </P> "	"nyt_eng_199502.gz"
