"pronoun"	"verb"	"context"	"filename"
"37145"	"she"	"sings"	" In ``Company,'' Kate Burton plays Sarah, the passive-aggressive karate student who nearly does her husband in during the number ``The Little Things You Do Together.'' In the show, she sings, she dances, she flips Robert Westenberg, who plays the husband, onto a shag rug. She has, she says, a ball. </P> "	"nyt_eng_199510.gz"
"41288"	"she"	"sings"	" nn </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951129.0514 type=advis > <DATELINE>  (BC-SUNDAY-UPDATE-BUDGET) </DATELINE> <TEXT> The New York Times News Service plans the following entertainment/arts and travel articles this week for release Sunday, Dec. 3, 1995.  ENTERTAINMENT &AMP; ARTS (Moving in `e' category)  AILEY-REVELATIONS (Undated) _ The life and times of an American classic. By Jennifer Dunning. (Moved).  DYSFUNCTIONAL-SITCOMS-TV (Undated) _ Dysfunctional wears out its welcome. By Caryn James. (Moved).  HVOROSTOVSKY-MUSIC (Undated) _ His career path is carefully plotted: Mostly up. By Jamie James. (Moved). Art.  GOLDBERG-CARTOONS (Undated) _ Rube Goldberg's universe: `A' tilts `B,' which overturns `C,' which ... By Will Joyner. (Moved).  WOLFSONIAN-MUSEUM-ARCH (Miami) _ Well-made surfaces and the conflicts lurking beneath them. By Herbert Muschamp. (Moved).  LASER-DISK-FILMS (Undated) _ Wizardly laser disks from the magic kingdom. By Lawrence B. Johnson. (Moved).  BANKS-HOME-FILMS (Undated) _ keeping up with the Bankses (the Hollywood version). By Ingrid Abramovitch. (Moved).  GEORGIA-FILM (San Francisco) _ She acts, she sings, too. By Michael Sragow. (Moved).  DIGITAL-ACTORS (Undated) _ Reality bytes: animating human beings. By Bill Rodriguez. (Moved).  BABYFACE-POP-MUSIC (Undated) _ Holding nothing in on love. By Stephen Holden. (Moved).  DUCHESS-OF-MALFI-THEATER (Undated) _ `Duchess of Malfi,' in permanent rehearsal, arrives. By Benedict Nightingale. (Moved).  RACING-DEMON-THEATER (Undated) _ Perhaps `Racing Demon' is too comfortable. By Margo Jefferson. (Moved).  HUNGARY-PHOTOGS (Undated) _ All-conquering Hungarians, empire or not. By Vicki Goldberg. (Moved).  INTERSCOPE-RECORDS (Undated) _ Scorned, shunned and doing quite nicely. By Alex Foege. (Moved).  THE-CAVE-MUSIC (Undated) _ Here, the music is only part of the picture. By Allan Kozinn. (Moved).  FOSTER-MUSIC-DANCE (Undated) _ Stepping out with Stephen Foster. By Ken Emerson. (Moved).  WEINBERG-MUSIC (Undated) _ The rising Soviets mists yield up another voice. By Richard Taruskin. (Moved).  ALICE-IN-CHAINS-MUSIC (Undated) _ Alice in Chains finds persecutors all around. By Jon Pareles. (Moved).  MASTER-CLASS-MUSIC (Undated) _ Spinning wild fantasies on a weird science. By Bernard Holland. (Moved).  LOUIS-MALLE-FILMS (Undated) _ Honesty, elequence: Louis Malle. By Caryn James. (Moved).  MORRIS-JEWELRY (Undated) _ A fashion maker looks beyond Seventh Avenue. By Rita Reif. (Moved). Art.  BESTSELLERS (Undated) (moved)  PAPERBACKS (Undated) (moved)  TRAVEL (Moved in `t' category)  PRACTICAL-TRAVELER (Undated) _ In an airplane, sharing germs. By Gina Kolata. (Moved).  TRAVEL-BRIEFS (Undated) _ Two russian airlines to begin U.S. service; Paris is planning to build a third airport. Other briefs. (Moved).  TRAVEL-Q&AMP;A (Undated) _ Some questions and answers on travel. By Terence Neilan. (Moved).  THE NEW YORK TIMES NEWS SERVICE </TEXT> </DOC> <DOC id=NYT_ENG_19951129.0515 type=story > <HEADLINE> STANLEY KUNITZ: POET TAKES LONG VIEW _ 90 YEARS LONG </HEADLINE> <DATELINE> NEW YORK (BC-KUNITZ-PROFILE-ART-2TAKES-NYT) </DATELINE> <TEXT> "	"nyt_eng_199511.gz"
"41414"	"she"	"sings"	" ``Abstraction and Expression in Chinese Calligraphy'' remains at the China Institute, 125 East 65th Street, Manhattan, through Dec. 21. ``Masterworks of Chinese Art From Cornell University'' remains at the Taipei Gallery, on the concourse level of the McGraw-Hill Building, 1221 Avenue of the Americas (between 48th and 49th Streets), through Dec. 8. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951130.0487 type=advis > <DATELINE>  (BC-SUNDAY-UPDATE-BUDGET) </DATELINE> <TEXT> The New York Times News Service plans the following entertainment/arts and travel articles this week for release Sunday, Dec. 3, 1995.  ENTERTAINMENT &AMP; ARTS (Moving in `e' category)  AILEY-REVELATIONS (Undated) _ The life and times of an American classic. By Jennifer Dunning. (Moved).  DYSFUNCTIONAL-SITCOMS-TV (Undated) _ Dysfunctional wears out its welcome. By Caryn James. (Moved).  HVOROSTOVSKY-MUSIC (Undated) _ His career path is carefully plotted: Mostly up. By Jamie James. (Moved). Art.  GOLDBERG-CARTOONS (Undated) _ Rube Goldberg's universe: `A' tilts `B,' which overturns `C,' which ... By Will Joyner. (Moved).  WOLFSONIAN-MUSEUM-ARCH (Miami) _ Well-made surfaces and the conflicts lurking beneath them. By Herbert Muschamp. (Moved).  LASER-DISK-FILMS (Undated) _ Wizardly laser disks from the magic kingdom. By Lawrence B. Johnson. (Moved).  BANKS-HOME-FILMS (Undated) _ keeping up with the Bankses (the Hollywood version). By Ingrid Abramovitch. (Moved).  GEORGIA-FILM (San Francisco) _ She acts, she sings, too. By Michael Sragow. (Moved).  ZAENTZ-FILMS (Pienza, Italy) _ From `Cuckoo's Nest' and `Amadeus' to an Italian hillside. By Kate Dunn. (Moved).  DIGITAL-ACTORS (Undated) _ Reality bytes: animating human beings. By Bill Rodriguez. (Moved).  BABYFACE-POP-MUSIC (Undated) _ Holding nothing in on love. By Stephen Holden. (Moved).  DUCHESS-OF-MALFI-THEATER (Undated) _ `Duchess of Malfi,' in permanent rehearsal, arrives. By Benedict Nightingale. (Moved).  RACING-DEMON-THEATER (Undated) _ Perhaps `Racing Demon' is too comfortable. By Margo Jefferson. (Moved).  HUNGARY-PHOTOGS (Undated) _ All-conquering Hungarians, empire or not. By Vicki Goldberg. (Moved).  INTERSCOPE-RECORDS (Undated) _ Scorned, shunned and doing quite nicely. By Alex Foege. (Moved).  THE-CAVE-MUSIC (Undated) _ Here, the music is only part of the picture. By Allan Kozinn. (Moved).  FOSTER-MUSIC-DANCE (Undated) _ Stepping out with Stephen Foster. By Ken Emerson. (Moved).  WEINBERG-MUSIC (Undated) _ The rising Soviets mists yield up another voice. By Richard Taruskin. (Moved).  ALICE-IN-CHAINS-MUSIC (Undated) _ Alice in Chains finds persecutors all around. By Jon Pareles. (Moved).  MASTER-CLASS-MUSIC (Undated) _ Spinning wild fantasies on a weird science. By Bernard Holland. (Moved).  LOUIS-MALLE-FILMS (Undated) _ Honesty, elequence: Louis Malle. By Caryn James. (Moved).  MORRIS-JEWELRY (Undated) _ A fashion maker looks beyond Seventh Avenue. By Rita Reif. (Moved). Art.  BESTSELLERS (Undated) (moved)  PAPERBACKS (Undated) (moved)  TRAVEL (Moved in `t' category)  PRACTICAL-TRAVELER (Undated) _ In an airplane, sharing germs. By Gina Kolata. (Moved).  TRAVEL-BRIEFS (Undated) _ Two russian airlines to begin U.S. service; Paris is planning to build a third airport. Other briefs. (Moved).  TRAVEL-Q&AMP;A (Undated) _ Some questions and answers on travel. By Terence Neilan. (Moved).  THE NEW YORK TIMES NEWS SERVICE </TEXT> </DOC> <DOC id=NYT_ENG_19951130.0488 type=story > <HEADLINE> COX TO ACQUIRE THE GREENVILLE (N.C.) DAILY REFLECTOR, NINE </HEADLINE> <DATELINE> ATLANTA (BC-REFLECTOR-COX) </DATELINE> <TEXT> "	"nyt_eng_199511.gz"
"41505"	"she"	"sings"	" Minivans remain scarce, with a 47-day supply, but Chrysler has an abundance of Dakota trucks (141 days) and Sebring cars (135 days). </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951201.0362 type=advis > <DATELINE>  (BC-BUDGET-SATURDAY-COX) </DATELINE> <TEXT> Cox News Service budget for Saturday, Dec. 2, 1995.  INTERNATIONAL  CLINTON (Dublin, Ireland) _ President Clinton said Friday he will warn the U.S. troops heading to Bosnia that it is not a ``risk-free mission'' when he visits them Saturday at a U.S. military base in Germany. (Salome 640). MOVED.  WASHINGTON  GINGRICH-ETHICS (Washington) _ Newly released records show that Rep. Nancy Johnson, R-Conn., chair of the House ethics committee, served as a candidate recruiter for the GOPAC political action committee when it was headed by Rep. Newt Gingrich. Now, the ethics panel is investigating GOPAC-related complaints against Gingrich. Johnson denies she ever served as a recruiter, but some Democrats are demanding she recuse herself from the investigation. (Cummings).  CBO (Washington) _ Economic predictions by the Congressional Budget Office _ a little-known agency with a reputation for stubborn independence _ may be the key to whether Republican leaders of Congress and President Clinton can compromise on a balanced budget plan. (Dart 390&AMP;add). MOVED.  WHITE-HOUSE-SECURITY (Washington) _ The Secret Service arrested a man Friday who drove a car with a .22-caliber rifle in its trunk into a restricted security area near the White House. William D. Glover, 63, an itinerant preacher from Texas, was ordered held for examination after making several religious outbursts at a bond hearing. (Malone).  SPORTS  DAVIS-CUP (Moscow) _ Pete Sampras and Jim Courier lead the U.S. team into the Davis Cup finals against Russia that open here Friday. But there's concern on the U.S. side about the conditions they will be playing under, made more acute by claims by Germany that the Russians watered down their clay courts to slow Boris Becker's serves and ground strokes in the German-Russian Davis Cup match earlier this year. (Albright 600&AMP;add). MOVED.  BUSINESS  RUSSIA-COKE (Moscow) _ Coca-Cola opens an expansion of its Moscow plant Friday. Seems routine enough, even in post-communist Russia. But there's a twist. The ultraconservative Russian Orthodox Church _ a leading critic of the growing influence of western capitalism _ will be on hand to bless the plant. The church regularly blesses things like army barracks and new downtown offices, but this may be its first benediction for a U.S. soft drink manufacturer. (Kunstel 680). MOVED in (f) financial and (i) international categories.  For use by clients of the New York Times News Service </TEXT> </DOC> <DOC id=NYT_ENG_19951201.0363 type=advis > <DATELINE>  (BC-SUNDAY-FINAL-BUDGET) </DATELINE> <TEXT> The New York Times News Service plans the following entertainment/arts and travel articles this week for release Sunday, Dec. 3, 1995.  ENTERTAINMENT &AMP; ARTS (Moving in `e' category)  AILEY-REVELATIONS (Undated) _ The life and times of an American classic. By Jennifer Dunning. (Moved).  DYSFUNCTIONAL-SITCOMS-TV (Undated) _ Dysfunctional wears out its welcome. By Caryn James. (Moved).  HVOROSTOVSKY-MUSIC (Undated) _ His career path is carefully plotted: Mostly up. By Jamie James. (Moved). Art.  GOLDBERG-CARTOONS (Undated) _ Rube Goldberg's universe: `A' tilts `B,' which overturns `C,' which ... By Will Joyner. (Moved).  WOLFSONIAN-MUSEUM-ARCH (Miami) _ Well-made surfaces and the conflicts lurking beneath them. By Herbert Muschamp. (Moved).  LASER-DISK-FILMS (Undated) _ Wizardly laser disks from the magic kingdom. By Lawrence B. Johnson. (Moved).  BANKS-HOME-FILMS (Undated) _ keeping up with the Bankses (the Hollywood version). By Ingrid Abramovitch. (Moved).  GEORGIA-FILM (San Francisco) _ She acts, she sings, too. By Michael Sragow. (Moved).  ZAENTZ-FILMS (Pienza, Italy) _ From `Cuckoo's Nest' and `Amadeus' to an Italian hillside. By Kate Dunn. (Moved).  DIGITAL-ACTORS (Undated) _ Reality bytes: animating human beings. By Bill Rodriguez. (Moved).  BABYFACE-POP-MUSIC (Undated) _ Holding nothing in on love. By Stephen Holden. (Moved).  DUCHESS-OF-MALFI-THEATER (Undated) _ `Duchess of Malfi,' in permanent rehearsal, arrives. By Benedict Nightingale. (Moved).  RACING-DEMON-THEATER (Undated) _ Perhaps `Racing Demon' is too comfortable. By Margo Jefferson. (Moved).  HUNGARY-PHOTOGS (Undated) _ All-conquering Hungarians, empire or not. By Vicki Goldberg. (Moved).  INTERSCOPE-RECORDS (Undated) _ Scorned, shunned and doing quite nicely. By Alex Foege. (Moved).  THE-CAVE-MUSIC (Undated) _ Here, the music is only part of the picture. By Allan Kozinn. (Moved).  FOSTER-MUSIC-DANCE (Undated) _ Stepping out with Stephen Foster. By Ken Emerson. (Moved).  WEINBERG-MUSIC (Undated) _ The rising Soviets mists yield up another voice. By Richard Taruskin. (Moved).  ALICE-IN-CHAINS-MUSIC (Undated) _ Alice in Chains finds persecutors all around. By Jon Pareles. (Moved).  MASTER-CLASS-MUSIC (Undated) _ Spinning wild fantasies on a weird science. By Bernard Holland. (Moved).  LOUIS-MALLE-FILMS (Undated) _ Honesty, elequence: Louis Malle. By Caryn James. (Moved).  MORRIS-JEWELRY (Undated) _ A fashion maker looks beyond Seventh Avenue. By Rita Reif. (Moved). Art.  BESTSELLERS (Undated) (moved)  PAPERBACKS (Undated) (moved)  TRAVEL (Moved in `t' category)  PRACTICAL-TRAVELER (Undated) _ In an airplane, sharing germs. By Gina Kolata. (Moved).  TRAVEL-BRIEFS (Undated) _ Two russian airlines to begin U.S. service; Paris is planning to build a third airport. Other briefs. (Moved).  TRAVEL-Q&AMP;A (Undated) _ Some questions and answers on travel. By Terence Neilan. (Moved).  THE NEW YORK TIMES NEWS SERVICE </TEXT> </DOC> <DOC id=NYT_ENG_19951201.0364 type=advis > <DATELINE>  (BC-SUN-FINANCIAL-FINAL-BUDGET  ) </DATELINE> <TEXT> ATTN: FINANCIAL EDITORS:  The New York Times News Service plans the following business articles this week for release Sunday, Dec. 3, 1995:  If you have questions about stories, call (212) 556-1927.  ART ADV: Graphics and photos are being sent, as indicated below, to NYT Graphics and Photos subscribers. Clients needing retransmission or information, or non-subscribers seeking to arrange individual purchase, should call (212) 556-4204.  Special-features:  COMPUTER-CHIP-PLANTS (Rio Rancho, N.M.) _ The Intel Corp.'s new plant, called Fab 11, leads an armada of $1 billion-plus chip plants under construction around the world. By Steve Lohr. (To come). Graphic and Art.  MONEY-TALKS-LANSING (Undate) _ A profile feature on Sherry Lansing, 51, the president of Paramount Pictures. By Gerldine Fabrikant. (Moved). Art.  Invest, Spend and Earn features:  INVEST-AIRLINE-STOCKS (Undated) _ Here is a handy rule for people thinking of investing in airline stocks: Don't. By Adam Bryant. (To come). Graphic.  INVEST-DEFENSIVE-STOCKS (Undated) _ Defensive investing, on the assumption the market is topping out. (Buy American companies with lots of foreign dealings.) By Laura Pedersen. (To come).  INVEST-STOCKS (Undated) _ By Kurt Eichenwald. (To come).  INVEST-BUFFETT (Undated) _ A look at the foundation of one of the world's richest men. By Geraldine Fabrikant. (To come). Graphic.  INVEST-FDIC-INSURANCE (Undated) _ When Chemical Bank and Chase Manhattan Bank merge: the impact on customers' FDIC insurance. By Leonard Sloane. (To come).  INVEST-PENSION-HOTLINE (Undated) _ A hot line to help people find their pensions. By David Cay Johnston. (To come).  MUTFUND-TICE (Undated) _ David W. Tice, an investment manager in Dallas, who is preparing a (BU)mutual fund that will perform well in (BU)bear markets and that will be called (BU)the Prudent Bear fund. By Timothy Middleton. (Moved). Graphic and Art.  MUTFUND-FIDELITY (Undated) _ Billion-dollar bets? Fidelity's made plenty. By Edward Wyatt. (Moved). Graphic.  MUTFUND-TAXES (Undated) _ With so many funds expected to post big gains this year, the tax could be considerable. By Carole Gould. (Moved). Graphic.  SPEND-AUTO-INSURANCE (Undated) _ Group auto is one of the latest frills popping up on the benefits landscape right about now, as employees make their annual selections for healthcare coverage, retirement planning and related perks. By Kathleen Murray. (Moved). Graphic.  SPEND-BIZ-BOOKS (Undated) _ What's of interest to investors, managers and businesspeople at the bookstore. By Deborah Stead. (Moved). Graphic.  EARN-ODD-JOBS (Undated) _ Some people and their odd jobs. By Lawrence Van Gelder. (Moved).  EARN-BANKS-VACATION (Undated) _ Forcing bankers to take 2 weeks' vacation. By Anthony Ramirez. (Moved). Graphic.  Auto stories:  ABOUT-CARS-NISSAN-PATHFINDER (Undated) _ Nissan's 1996 Pathfinder: Leaving bigger tracks along a crowded trail. By Marshall Schuon. (Moved). Graphic and Art.  CAR-SMART-ELDERLY (Detroit) _ When it comes to cars, Pat Waller (BOX)(BOX)-knows what she likes: flat seats, speedometers with large, easy-to-read faces, big control knobs and front seats that adjust in height. By David Sedgwick. (Moved).  Regular financial features:  FUNDS-WATCH (Undated) _ A weekly report on changes in mutual funds _ comings and goings among managers, changes in fees and openings and closings. By Carole Gould. (Moved).  MARKET-WATCH (New York) _ A look at developments in the markets worldwide. By Floyd Norris. (Moved). Graphic.  BIZ-WEEK (Undated) _ Review of last week's top business news. (To come). Graphic.  CALENDAR (Undated) _ A listing of key business events upcoming during the next week. (To come).  THE NEW YORK TIMES NEWS SERVICE </TEXT> </DOC> <DOC id=NYT_ENG_19951201.0365 type=other > <DATELINE>  (BC-KEYRATES-NYT) </DATELINE> <TEXT> KEY RATES (ll) c.1995 N.Y. Times News Service  Here are the daily key rates from The New York Times.  --------------------Friday ----Previous day---Year Ago  PRIME RATE ---------- 8.75 ------ 8.75 ------- 8.50  DISCOUNT RATE ------- 5.25 ------ 5.25 ------- 4.75  FEDERAL FUNDS(x) ---- 5.81 ------ 6.11 ------- 5.42  3-MO. TREAS. BILLS -- 5.28 ------ 5.31 ------- 5.61  6-MO. TREAS. BILLS -- 5.19 ------ 5.21 ------- 6.10  10-YR. TREAS. NOTES - 5.69 ------ 5.74 ------- 7.79  30-YR. TREAS. BONDS - 6.08 ------ 6.13 ------- 7.91  TELEPHONE BONDS ----- 7.20 ------ 7.25 ------- 7.75  MUNICIPAL BONDS(xx) - 5.70 ------ 5.74 ------- 6.99  (x) Estimated daily average, source Telerate  (xx) Municipal Bond Index, The Bond Buyer  Salomon Brothers and Telerate for Treasury bellwether bonds, notes and bills. </TEXT> </DOC> <DOC id=NYT_ENG_19951201.0366 type=story > <HEADLINE> U.S. HEADS INTO BOSNIA: GRAVE RISKS AND HEAVY ARMOR </HEADLINE> <DATELINE> WASHINGTON (BC-BOSNIA-MISSION-750&AMP;add-$ADV02-03-COX) </DATELINE> <TEXT> "	"nyt_eng_199512.gz"
"42097"	"he"	"sings"	" Garth Brooks' first album after his recording sabbatical lives up to its title with vehicles that can carry his energetic, hyperhonky-tonk persona. For most of the record, he alternates up-tempo tunes with ballads. His influences show strongly: George Strait on ``Cowboys and Angels'' and ``It's Midnight Cinderella,'' Billy Joel on ``The Change,'' and Aerosmith on ``The Fever'' (Brooks does the country version of what rappers Run-DMC did with Aerosmith's ``Walk This Way,'' borrowing the song's energy, while turning it to his own purposes _ a rodeo tale). He opens with ``The Old Stuff,'' reminiscences about his touring life that becomes a statement of purpose. After the reported soul-searching about whether to continue his career, he sings, ``Hey, it's still one big party.'' There's nothing on the album to contradict that. (Capitol Nashville) </P> "	"nyt_eng_199512.gz"
"42143"	"he"	"sings"	" Garth Brooks' first album after his recording sabbatical lives up to its title with vehicles that can carry his energetic, hyperhonky-tonk persona. For most of the record, he alternates up-tempo tunes with ballads. His influences show strongly: George Strait on ``Cowboys and Angels'' and ``It's Midnight Cinderella,'' Billy Joel on ``The Change,'' and Aerosmith on ``The Fever'' (Brooks does the country version of what rappers Run-DMC did with Aerosmith's ``Walk This Way,'' borrowing the song's energy, while turning it to his own purposes _ a rodeo tale). He opens with ``The Old Stuff,'' reminiscences about his touring life that becomes a statement of purpose. After the reported soul-searching about whether to continue his career, he sings, ``Hey, it's still one big party.'' There's nothing on the album to contradict that. (Capitol Nashville) </P> "	"nyt_eng_199512.gz"
"50311"	"she"	"sings"	" Her debut album, ``Mascara Falls,'' is a quirky, yet surprisingly consistent, set of observations. In ``Halfway Hotel,'' one of her earliest songwriting efforts, she sings, ``My mother's hands are made of forks and knives / Now she's headed for the promised land with all the other stainless-steel wives.'' </P> "	"nyt_eng_199602.gz"
"50312"	"she"	"sings"	" On ``Barbs,'' which was written as the album was being recorded, she sings, ``Barbs from gossips / Barbs from the press / The sound of tearing porcelain flesh.'' </P> "	"nyt_eng_199602.gz"
"55665"	"he"	"sings"	" Over sympathetic mandolin and fiddle, he sings, ``Can't wait for a friend when loneliness calls.'' No wonder the women are walking out on him. </P> "	"nyt_eng_199604.gz"
"65348"	"she"	"sings"	" Loveless sings with convincing honesty. The tales behind her tunes ring true, even if she doesn't write them herself. In the title song of her new album (written by songwriter Gary Nicholson), she sings, ``The trouble with the truth/ Is it's just what I need to hear/ Ringing so right, deep down inside my ear.'' </P> "	"nyt_eng_199607.gz"
