"pronoun"	"verb"	"context"	"filename"
"12798"	"he"	"confesses"	" Darden, a bulldog of a man with close-cropped hair and glasses, grew up in Richmond, Calif., near Oakland, where his father was a welder in the Mare Island Naval Shipyard and his mother worked in a school cafeteria. In college, he confesses, he expended his energies more in track than academics until Dr. Gloria Alibaruho -- then a history professor, now a consultant to the World Health Organization in Atlanta -- set him straight. ``She convinced me there was life beyond 22, that I could do other things besides run around in circles,'' he said. </P> "	"nyt_eng_199501.gz"
"12804"	"he"	"confesses"	" Darden, a bulldog of a man with close-cropped hair and glasses, grew up in Richmond, Calif., near Oakland, where his father was a welder in the Mare Island Naval Shipyard and his mother worked in a school cafeteria. In college, he confesses, he expended his energies more in track than academics until Dr. Gloria Alibaruho -- then a history professor, now a consultant to the World Health Organization in Atlanta -- set him straight. ``She convinced me there was life beyond 22, that I could do other things besides run around in circles,'' he said. </P> "	"nyt_eng_199501.gz"
"14256"	"he"	"confesses"	" He is best known now, he confesses, as a TV analyst instead of the skating legend who introduced the triple jump. Button is in Providence this week for the US Figure Skating Championships that were on ESPN2 Wednesday and on ESPN Thursday night and again Friday night at 9, with two more appearances on ABC Saturday at 4 o'clock for the men's final and again in the evening at 8 for the women's final. Over four days, Button's sharp eyes and tongue will decipher some 100 skaters. Pity a few of them. </P> "	"nyt_eng_199502.gz"
"23838"	"she"	"confesses"	" Her pain was so intense for so long, she confesses, that suicide was an option she held on to deliciously, like the last Christmas present left wrapped under the tree. </P> "	"nyt_eng_199506.gz"
"37593"	"he"	"confesses"	" Ditto Speaker Newt Gingrich, whose sharp tongue sits atop an ever swelling paunch. Dunkin' Donuts, he confesses, are part of the problem. </P> "	"nyt_eng_199510.gz"
"37594"	"he"	"confesses"	" Ditto Speaker Newt Gingrich, whose sharp tongue sits atop an ever swelling paunch. Dunkin' Donuts, he confesses, are part of the problem. </P> "	"nyt_eng_199510.gz"
"37829"	"he"	"confesses"	" Ditto Speaker Newt Gingrich, whose sharp tongue sits atop an ever swelling paunch. Dunkin' Donuts, he confesses, are part of the problem. </P> "	"nyt_eng_199510.gz"
"37830"	"he"	"confesses"	" Ditto Speaker Newt Gingrich, whose sharp tongue sits atop an ever swelling paunch. Dunkin' Donuts, he confesses, are part of the problem. </P> "	"nyt_eng_199510.gz"
"39963"	"he"	"confesses"	" Suddenly Tom bursts into sobs. He has become so fed up with her high-pitched nattering, he confesses, that he has taken a contract out on her life. To save herself she must flee at once. Moments later, Tom bundles his protesting wife out of a second-story window, from which she slides down the roof into the snow in her flannel nightgown and slippers and stumbles off into the blizzard. </P> "	"nyt_eng_199511.gz"
"48385"	"she"	"confesses"	" At last count, Barbara Miller lives with 11 dogs _ the number has been as high as 20. Dogs, she confesses, are her passion. ``I hug, I kiss, I love,'' she said last Thursday. </P> "	"nyt_eng_199602.gz"
"77803"	"he"	"confesses"	" By late in the season, he confesses, as the games pile up, he begins to sag _ off the field. ``My legs, they feel so heavy.'' He says his body aches and that ``the toughest part of the day is getting from my everyday street clothes to my game uniform, because it's like a struggle to put on.'' </P> "	"nyt_eng_199611.gz"
