"pronoun"	"verb"	"context"	"filename"
"126"	"he"	"hopes"	" Even, he hopes, the seemingly impossible. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940703.0051 type=story > <HEADLINE> CAN'T ANYONE IN THIS ORGANIZATION GET A BREAK? </HEADLINE> <DATELINE>  (BC-BBN-METS-WOES-575&AMP;Add-NYT) </DATELINE> <TEXT> "	"nyt_eng_199407.gz"
"493"	"she"	"hopes"	" If she does well in Tennessee, it's off to Virginia, and then, she hopes, to Germany for the world championships. The Olympics, once a far-off dream, are only two years away. </P> "	"nyt_eng_199407.gz"
"1602"	"he"	"hopes"	" Assad hasn't so much opted out of the game as, he hopes, upped his value in it. But even if Syria signs on, Israel will be far from home free. </P> "	"nyt_eng_199407.gz"
"2093"	"he"	"hopes"	" The company's major domestic growth, he hopes, will come from sales of paper cleaning and washroom products to offices, factories, institutions and hotels, which accounts for 40 percent of paper products sales in the United States. Internationally, Dunlop said, he is looking to Asia for growth potential. </P> "	"nyt_eng_199408.gz"
"2699"	"he"	"hopes"	" One day, he hopes, he will promote rock concerts, much as his promoter and mentor, Cedric Kushner, once did. Kushner's clients included Fleetwood Mac. Now, Kushner is one of the busiest fight promoters on the international scene. </P> "	"nyt_eng_199408.gz"
"3534"	"it"	"hopes"	" LDDS has contented itself with marketing and packaging phone service on leased networks, but now, it hopes, it can make the leap into big time of AT&AMP;T, MCI and Sprint. (Great: someone else calling at dinnertime and promising you the moon.) </P> "	"nyt_eng_199408.gz"
"4744"	"he"	"hopes"	" And, he hopes, victory by victory. </P> "	"nyt_eng_199409.gz"
"5831"	"it"	"hopes"	" The commission also negotiated rules that would, it hopes, allow other carriers into the market for phone calls that cross areas codes but not state lines. Here, however, two of Nynex's potential competitors -- AT&AMP;T and MCI -- cry foul. They say that, contrary to the commission's intent, the accord would block their entry. The companies would have to use Nynex's wires to complete medium-distance phone calls, and they would have to pay Nynex access charges. AT&AMP;T and MCI say the accord sets these fees too high for too long. Upcoming public hearings should resolve this dispute. </P> "	"nyt_eng_199410.gz"
"6253"	"he"	"hopes"	" This Sunday, when the Jets meet the Colts at Giants Stadium, Emtman will play part time at defensive tackle. Just as he did last week against the Seattle Seahawks, he will play in the nickel defense and other passing situations. And, he hopes, a series or two in the base defense. Last week, he was in for 21 plays, with 4 tackles and a sack. </P> "	"nyt_eng_199410.gz"
"7928"	"he"	"hopes"	" He urged the Bulls' organization and Chicago's fans to go forward. ``It's a new team here, a new building, and I'm playing baseball,'' he said. Class AAA baseball, he hopes, next spring. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19941102.0005 type=story > <HEADLINE> WILSON SAYS HE'D GO TO COURT TO FORCE PROP. 187 ENFORCEMENT </HEADLINE> <DATELINE> LOS ANGELES  (BC-PROP187-GOVRACE-LADN) </DATELINE> <TEXT> "	"nyt_eng_199411.gz"
"9282"	"he"	"hopes"	" The city of Miami will play host next month to the ``summit of the Americas'' -- a gathering of Bill Clinton and, he hopes, every one of his equivalents from Canada to Cape Horn, Fidel Castro excluded (which is the exact word). </P> "	"nyt_eng_199411.gz"
"9283"	"he"	"hopes"	" The city of Miami will play host next month to the ``summit of the Americas'' -- a gathering of Bill Clinton and, he hopes, every one of his equivalents from Canada to Cape Horn, Fidel Castro excluded (which is the exact word). </P> "	"nyt_eng_199411.gz"
"9420"	"he"	"hopes"	" The city of Miami will play host next month to the ``summit of the Americas'' -- a gathering of Bill Clinton and, he hopes, every one of his equivalents from Canada to Cape Horn, Fidel Castro excluded (which is the exact word). </P> "	"nyt_eng_199411.gz"
"9421"	"he"	"hopes"	" The city of Miami will play host next month to the ``summit of the Americas'' -- a gathering of Bill Clinton and, he hopes, every one of his equivalents from Canada to Cape Horn, Fidel Castro excluded (which is the exact word). </P> "	"nyt_eng_199411.gz"
"11274"	"she"	"hopes"	" But soon, she hopes, each room will resonate with a different part of her personality. For the woman who finds stray sparrows on the street and carries them home, there will be an aviary. For the show-business veteran ready to create her own opportunities, there will be a recording studio in the basement. </P> "	"nyt_eng_199412.gz"
"11689"	"he"	"hopes"	" Serota's new visibility will, he hopes, sway public opinion to the view that the Tate should be more than a poor cousin of the Museum of Modern Art in New York and the Pompidou Center in Paris. And for those more interested in real estate than art, he has the additional argument that the new museum branch will revitalize the rundown borough of Southwark and even enhance the City, the financial center across the water. </P> "	"nyt_eng_199501.gz"
"11756"	"he"	"hopes"	" Adams mostly busies himself these days with voiceovers, playing bridge, working on his autobiography and plotting his next move. One of those moves, he hopes, will be a one-man comedy show Adams is working up that he hopes to perform in a theater a la Jackie Mason's ``The World According to Me.'' </P> "	"nyt_eng_199501.gz"
"13637"	"she"	"hopes"	" Lovely as it is, with its cool terraced hillsides and majestic mountain rainforests, you cannot approach Rwanda without approaching death. At Logan Airport, a Rwandan hotel worker from Montreal waits to catch a flight home via Belgium, Rwanda's former colonial master. Every member of her family -- mother, father, sisters, brother -- was killed, except, she hopes, for one young child. Now she will search for the child. </P> "	"nyt_eng_199501.gz"
"13933"	"he"	"hopes"	" And Pam Ford, wife of Cowtown's new calf roping champion, knows that her cowboy husband is about to follow it -- to Vegas and, he hopes, beyond. </P> "	"nyt_eng_199502.gz"
"14815"	"she"	"hopes"	" At the moment, the only problem that concerns the 19-year-old sophomore is getting her up-and-down basketball team up again and ready to defend its National Collegiate Athletic Association championship. After that, she will turn her attention to track and, she hopes, qualify for the United States team for the world outdoor championships in August in Goteborg, Sweden. </P> "	"nyt_eng_199502.gz"
"16767"	"it"	"hopes"	" Fluke Corp. plans to move its stock listing from the American Stock Exchange to the New York Stock Exchange this spring, as it attempts to signal to the investment community that Fluke is well along in its transformation to a more focused and, it hopes, more profitable company. </P> "	"nyt_eng_199503.gz"
"18498"	"he"	"hopes"	" Levy is CEO of a Seattle company, Heartstream Inc., that claims to have done it. Details of the machine are still confidential. But Levy says it will be submitted to the Food and Drug Administration for approval this year. Next year, it should go on sale in Europe and, he hopes, in the United States. </P> "	"nyt_eng_199504.gz"
"19007"	"he"	"hopes"	" Irwin will be 50 on June 3, the Saturday of the Memorial tournament at Muirfield Village. He said he will play on the PGA Senior Tour and the PGA Tour, and has already mapped out a schedule that includes the US Open at Shinnecock Hills, the US Senior Open (June 29-July 2) at Congressional and, he hopes, the Ryder Cup. </P> "	"nyt_eng_199504.gz"
"19657"	"she"	"hopes"	" Swiss runner Franziska Moser stilled her premarathon jitters Sunday with the age-old remedy of shopping -- coming away with a pair of pants, rollerblades, a jacket, shoes and sunglasses, all bought for far less than they'd cost back home and paid for, she hopes, with her race winnings. </P> "	"nyt_eng_199504.gz"
"19721"	"he"	"hopes"	" The gym and the floats are part of what he calls ``the froth,'' nonreligious activities that get the attention of the target audience and, he hopes, eventually draw them into the octagonal sanctuary, which is usually full for two services on Sunday mornings and half-full on Sunday nights for a rock-music service led by Young's son, Ben, 31. </P> "	"nyt_eng_199504.gz"
"19756"	"he"	"hopes"	" The gym and the floats are part of what he calls ``the froth,'' nonreligious activities that get the attention of the target audience and, he hopes, eventually draw them into the octagonal sanctuary, which is usually full for two services on Sunday mornings and half-full on Sunday nights for a rock-music service led by Young's son, Ben, 31. </P> "	"nyt_eng_199504.gz"
"19806"	"she"	"hopes"	" Leigh will portray Blondie, a telegraph operator and wife of a small-time underworld character. When her husband is kidnapped by an African-American gangster (Harry Belafonte), Blondie decides to draw attention to the situation -- and, she hopes, keep her husband alive -- by taking hostage the wife of a prominent citizen and adviser to President Franklin D. Roosevelt. </P> "	"nyt_eng_199504.gz"
"20776"	"he"	"hopes"	" The Athletics released him last April 27. Eighteen days later he joined the Blue Jays' organization and split the rest of the season between Knoxville, Tenn., and Toronto. The Blue Jays released him after the season. This year the left-hander went to spring training with the Chicago White Sox, but he didn't win a major-league job. Now he's bounced to the minors again, Nashville this time. The next bounce, he hopes, will land him in Chicago. </P> "	"nyt_eng_199504.gz"
"22757"	"it"	"hopes"	" It has expanded its cable franchises and made a series of deals, like the one last week for a multimedia alliance with Microsoft Corp., adopting a wealth of partners which, it hopes, can deliver its programs around the world. </P> "	"nyt_eng_199505.gz"
"23305"	"he"	"hopes"	" President Clinton has one eye cocked to, he hopes, re-election in the trade fight he has picked with Japan. </P> "	"nyt_eng_199505.gz"
"23327"	"he"	"hopes"	" President Clinton has one eye cocked to, he hopes, re-election in the trade fight he has picked with Japan. </P> "	"nyt_eng_199505.gz"
"23349"	"she"	"hopes"	" Ultimately, she hopes, Paula one day will be able to read these pages and learn from her mother's life. If there is a lesson to be learned from Allende's experiences, it is that no moment should be wasted, no chance lost. </P> "	"nyt_eng_199505.gz"
"23520"	"he"	"hopes"	" President Clinton has one eye cocked to, he hopes, re-election in the trade fight he has picked with Japan. </P> "	"nyt_eng_199505.gz"
"24301"	"he"	"hopes"	" Lane, who is a registered Democrat but sounds like he would be comfortable with a board room full of Republicans, said another reason he resigned was that he needed to devote more time to his private business concerns, developing mixed- and low-income housing. Those projects, he hopes, will be a model for replacing public housing ``as we know it today.'' </P> "	"nyt_eng_199506.gz"
"24442"	"he"	"hopes"	" And, he hopes, a more pleasant one than being vilified. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950607.0628 type=story > <HEADLINE> ROADS INTEREST ALBANY, NOT A TRAIN TO THE PLANE </HEADLINE> <DATELINE> NEW YORK (BC-NY-TRANSIT-FUNDS-NYT) </DATELINE> <TEXT> "	"nyt_eng_199506.gz"
"24913"	"he"	"hopes"	" Frank decides that over an Independence Day weekend, he will take Paul on a father-and-son trip to the Basketball Hall of Fame in Springfield, Mass., and the Baseball Hall of Fame in Cooperstown, N.Y. Along the way, he hopes, he will ``work the miracle only a father can work.'' </P> "	"nyt_eng_199506.gz"
"27169"	"he"	"hopes"	" Lance Armstrong is ready, willing and, he hopes, able. About able, he'll know in a few weeks. About ready and willing, he has no doubts right now. </P> "	"nyt_eng_199507.gz"
