"pronoun"	"verb"	"context"	"filename"
"3186"	"we"	"must"	" ``This temporary instability will finally result in a much more stable stock market,'' Finance Minister Avraham Shohat said. ``To make big changes, and to be part of the outside world, we must, like other countries, impose a capital gains tax.'' </P> "	"nyt_eng_199408.gz"
"13753"	"she"	"must"	" Instead, she decides to sue the Army, even though to do that, she must, in effect, ``out'' herself. First she tells her four strapping sons, the products of a former marriage that ended some years ago. All but the youngest son knew it already, they tell her. Their father told them. </P> "	"nyt_eng_199502.gz"
"13929"	"she"	"must"	" Instead, she decides to sue the Army, even though to do that, she must, in effect, ``out'' herself. First she tells her four strapping sons, the products of a former marriage that ended some years ago. All but the youngest son knew it already, they tell her. Their father told them. </P> "	"nyt_eng_199502.gz"
"26009"	"we"	"must"	" Saint-Denis had a parting suggestion, nay command. On the way home, we must, simply must, stop at the Bartow-Pell Mansion Museum and Gardens across the bridge in Pelham Bay Park. I had to admit I had never heard of it but took his careful directions and a brochure. </P> "	"nyt_eng_199506.gz"
"26012"	"we"	"must"	" Saint-Denis had a parting suggestion, nay command. On the way home, we must, simply must, stop at the Bartow-Pell Mansion Museum and Gardens across the bridge in Pelham Bay Park. I had to admit I had never heard of it but took his careful directions and a brochure. </P> "	"nyt_eng_199506.gz"
"36452"	"we"	"must"	" Although the frontier is gone, we must, like pioneers, seek out new pathways for attaining the good life in our autumn years. If boomers feel a need to protest, maybe we should encourage more workplaces _ and not just fast food chains _ to offer seniors part-time jobs. Or seek alternative living arrangements that will create more intergenerational interaction or help the lonely find companionship. </P> "	"nyt_eng_199510.gz"
"36453"	"we"	"must"	" Although the frontier is gone, we must, like pioneers, seek out new pathways for attaining the good life in our autumn years. If boomers feel a need to protest, maybe we should encourage more workplaces _ and not just fast food chains _ to offer seniors part-time jobs. Or seek alternative living arrangements that will create more intergenerational interaction or help the lonely find companionship. </P> "	"nyt_eng_199510.gz"
"51683"	"she"	"must"	" Four years ago, after the first season of ABC's ``Home Improvement,'' kids on the ``Roseanne'' show all threatened to quit unless they received raises. The demand lasted only as long as it took the producers to schedule open tryouts for replacements. That's how important the youngsters were considered to the show's success. But John Goodman is different and, no matter what some people will tell you, if he has a diminished role on ``Roseanne'' next season, as is likely, it will be a serious blow to the program. It is one thing to replace David Caruso on ``NYPD Blue,'' William Frawley on ``My Three Sons'' or nearly the entire cast of ``Law &AMP; Order.'' They were solid characters, but not integral to the shows they were on. They could be written around. There were two Darrens on ``Bewitched,'' two Chrises on ``The Partridge Family,'' two Lionels on ``The Jeffersons,'' and three public defenders and three bailiffs on ``Night Court.'' No one much cared.But Goodman is different. He is the show's emotional anchor. Unlike either of the two daughter Beckys (Lecy Goranson, then Sarah Chalke, then Goranson again) or two son D.J.s (Sal Barone for the series' first episode, then Michael Fishman), his character makes a tremendous difference in the way the show plays out. Laurie Metcalf, who plays Roseanne's sister, Jackie, is a wonderful actress, but it is Goodman's lovable Dan Conner takes the edge off Roseanne character. He enables viewers to see that if he loves her, she must, in fact, be lovable no matter how abrasive she might occasionally seem. It's the same role that Jean Stapleton's Edith Bunker character played for Carroll O'Connor's bigoted Archie Bunker on ``All in the Family.'' (Will move in the ``e'' entertainment news file.) </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960312.0373 type=story > <HEADLINE> COMPELLING `FLOWER' APPROACHES FULL BLOOM </HEADLINE> <DATELINE> LOS ANGELES (BC-FLOWER-REVIEW-LADN) </DATELINE> <TEXT> "	"nyt_eng_199603.gz"
"54335"	"it"	"must"	" If it decides that China ``willfully aided or abetted'' Pakistan's development of nuclear weapons, it must, under a 1994 law, halt all government loans and loan guarantees to American companies doing business in China _ a blanket sanction worth about $10 billion. </P> "	"nyt_eng_199604.gz"
"54336"	"it"	"must"	" If it decides that China ``willfully aided or abetted'' Pakistan's development of nuclear weapons, it must, under a 1994 law, halt all government loans and loan guarantees to American companies doing business in China _ a blanket sanction worth about $10 billion. </P> "	"nyt_eng_199604.gz"
"54389"	"it"	"must"	" If it decides that China ``willfully aided or abetted'' Pakistan's development of nuclear weapons, it must, under a 1994 law, halt all government loans and loan guarantees to American companies doing business in China _ a blanket sanction worth about $10 billion. </P> "	"nyt_eng_199604.gz"
"54390"	"it"	"must"	" If it decides that China ``willfully aided or abetted'' Pakistan's development of nuclear weapons, it must, under a 1994 law, halt all government loans and loan guarantees to American companies doing business in China _ a blanket sanction worth about $10 billion. </P> "	"nyt_eng_199604.gz"
"61574"	"we"	"must"	" ``I believe we can cut taxes, reform the tax code and balance the budget,'' Dole said. ``In fact, we must, if we want to restore our nation to its full economic potential with faster growth, greater opportunity and a rising standard of living for our people.'' </P> "	"nyt_eng_199606.gz"
