"pronoun"	"verb"	"context"	"filename"
"5716"	"she"	"mused"	" Yeltsin did manage to fit in a brief visit with a Seattle family Thursday afternoon before his flight to Moscow. But wouldn't it have been better, she mused, if he could have stepped off the red-carpet tour for just a moment and gotten a real taste of American life. </P> "	"nyt_eng_199409.gz"
"19918"	"he"	"mused"	" Bertrand's view is a long one, and on Tuesday before his most recent loss to New Zealand, he mused, ``I reckon we're faster than any of the three Defenders, though that doesn't mean anything to us unless we can beat New Zealand.'' </P> "	"nyt_eng_199504.gz"
"20389"	"he"	"mused"	" And wouldn't it be interesting, he mused, if the deadliest crime in United States history was solved by the ``fact that a juvenile punk ripped his license plate off.'' </P> "	"nyt_eng_199504.gz"
"20390"	"he"	"mused"	" And wouldn't it be interesting, he mused, if the deadliest crime in United States history was solved by the ``fact that a juvenile punk ripped his license plate off.'' </P> "	"nyt_eng_199504.gz"
"36329"	"we"	"mused"	" We wondered then whether we were present at the dawn of a new era in political aviation. The first commercial jumbo jet, the Boeing 747, was on the drawing boards. Conceivably, it could be rigged for in-flight refueling. Perhaps, we mused, in the distant 1990s, presidential candidates would simply circle the country, tipping their wings to the cheering crowds below as they addressed them from their command centers. </P> "	"nyt_eng_199510.gz"
"37229"	"I"	"mused"	" After a time I felt a delicate oily stream alighting on my forehead. Nervously I awaited the opening of my third eye. I began to worry about my baby's lunch. Once, I mused, an Indian print bedspread and some incense were our only accouterments to a higher perception. Hippiedom has certainly gone high-tech. </P> "	"nyt_eng_199510.gz"
"37408"	"I"	"mused"	" After a time I felt a delicate oily stream alighting on my forehead. Nervously I awaited the opening of my third eye. I began to worry about my baby's lunch. Once, I mused, an Indian print bedspread and some incense were our only accouterments to a higher perception. Hippiedom has certainly gone high-tech. </P> "	"nyt_eng_199510.gz"
"37415"	"I"	"mused"	" After a time I felt a delicate oily stream alighting on my forehead. Nervously I awaited the opening of my third eye. I began to worry about my baby's lunch. Once, I mused, an Indian print bedspread and some incense were our only accouterments to a higher perception. Hippiedom has certainly gone high-tech. </P> "	"nyt_eng_199510.gz"
"37748"	"they"	"mused"	" Then, at the corner, they both stopped short. ``I can't believe that meal cost $150,'' she said. ``Neither can I,'' said he. Well, they mused, that must be the price of dining today. </P> "	"nyt_eng_199510.gz"
"45786"	"I"	"mused"	" The success isn't the packaging. It is the message. In a time of personal turmoil and cultural upheaval, it promises to order broken lives. No wonder, I mused, it is so successful in the 1990s. </P> "	"nyt_eng_199601.gz"
"45787"	"I"	"mused"	" The success isn't the packaging. It is the message. In a time of personal turmoil and cultural upheaval, it promises to order broken lives. No wonder, I mused, it is so successful in the 1990s. </P> "	"nyt_eng_199601.gz"
"45905"	"I"	"mused"	" The success isn't the packaging. It is the message. In a time of personal turmoil and cultural upheaval, it promises to order broken lives. No wonder, I mused, it is so successful in the 1990s. </P> "	"nyt_eng_199601.gz"
"48247"	"I"	"mused"	" In fact, I mused, most features of the computer age seem to have arisen from military inspirations. I recalled the first intimations I'd ever seen of position-finding devices _ 30 years ago in a James Bond film. The little tracking machine gave rise to all kinds of uneasy thoughts about the decline of privacy. </P> "	"nyt_eng_199602.gz"
"48325"	"she"	"mused"	" Yuri Uemura sat on the straw tatami mat of her living room and chatted cheerfully about her 40-year marriage to a man whom, she mused, she never particularly liked. </P> "	"nyt_eng_199602.gz"
